"V1" "V2"
"2423" 66884 61.26
"2424" 70390 59.46
"2425" 71184 61.43
"2426" 72010 65.07
"2427" 73237 69.65
"2428" 72079 65.01
"2429" 71046 64.98
"2430" 69715 59.77
"2431" 68455 55.07
"2432" 66842 50.39
"2433" 66495 49.99
"2434" 66722 49.11
"2435" 66596 49.1
"2436" 66893 50.91
"2437" 65942 46.02
"2438" 63147 43.6
"2439" 57232 41.79
"2440" 52966 34.02
"2441" 50522 31.16
"2442" 49476 26.68
"2443" 49768 22.6
"2444" 51623 24.41
"2445" 55841 36.23
"2446" 61221 42.03
"2447" 66793 49.94
"2448" 69947 52.6
"2449" 70537 55.18
"2450" 71803 57.24
"2451" 73186 61.44
"2452" 72032 55.03
"2453" 70975 53.15
"2454" 69586 54.35
"2455" 68001 52.07
"2456" 66437 53.55
"2457" 66127 50.97
"2458" 66325 50.1
"2459" 66081 49.54
"2460" 66834 57.38
"2461" 65785 59.14
"2462" 62552 53.05
"2463" 56625 44.47
"2464" 52214 40.57
"2465" 49590 34.46
"2466" 48411 32.7
"2467" 48656 32.7
"2468" 50431 35.05
"2469" 54359 42.33
"2470" 60470 68
"2471" 66565 78.54
"2472" 69954 89.97
"2473" 70731 91.51
"2474" 71671 90.08
"2475" 72742 84.96
"2476" 71300 80.08
"2477" 69146 80.92
"2478" 67108 69.94
"2479" 65484 61.96
"2480" 64174 56.4
"2481" 64160 56.59
"2482" 64231 54.52
"2483" 63555 50.91
"2484" 63951 59.55
"2485" 63264 56.52
"2486" 60301 53.06
"2487" 55210 45.88
"2488" 51095 47.04
"2489" 48128 34.71
"2490" 46517 33.31
"2491" 45899 33.19
"2492" 46435 34.94
"2493" 47608 37.88
"2494" 48513 32.2
"2495" 52239 37.5
"2496" 56851 49.96
"2497" 59945 59.5
"2498" 61427 61.28
"2499" 62715 62.3
"2500" 60859 63.02
"2501" 58117 55.58
"2502" 55818 49.59
"2503" 54903 45.9
"2504" 53974 45.94
"2505" 54691 50.5
"2506" 55338 49.85
"2507" 55516 52.62
"2508" 55909 50.94
"2509" 55650 48.53
"2510" 54263 46.12
"2511" 50208 36.35
"2512" 46224 32.6
"2513" 43081 16.04
"2514" 41731 14.02
"2515" 41552 11.7
"2516" 42159 12.03
"2517" 42307 14.39
"2518" 40615 6.01
"2519" 42563 8.04
"2520" 46478 25.14
"2521" 50227 33.13
"2522" 52945 40.67
"2523" 55682 49.57
"2524" 54151 43.29
"2525" 50856 37.81
"2526" 48786 32.6
"2527" 47457 27.28
"2528" 47257 26.84
"2529" 48549 32.67
"2530" 50838 36.52
"2531" 51760 38.85
"2532" 53754 43.22
"2533" 55006 47.42
"2534" 54452 46.54
"2535" 49971 36.92
"2536" 46643 32.65
"2537" 44553 19.97
"2538" 44146 7.93
"2539" 44686 10.62
"2540" 46906 28.16
"2541" 51987 37.86
"2542" 60235 50.05
"2543" 66813 59.06
"2544" 70446 61.01
"2545" 71094 62.04
"2546" 72159 66.03
"2547" 73663 73.25
"2548" 72369 64.98
"2549" 71601 66.03
"2550" 70066 61.77
"2551" 68554 57.07
"2552" 66450 55.1
"2553" 65799 55.03
"2554" 65829 53.36
"2555" 65317 52.2
"2556" 65542 54.77
"2557" 65580 53.05
"2558" 61214 51.03
"2559" 55100 42.2
"2560" 51151 37.34
"2561" 48768 25.36
"2562" 47475 19.93
"2563" 47674 4.89
"2564" 49498 13.73
"2565" 53790 32.44
"2566" 61749 40.69
"2567" 68091 48.96
"2568" 71082 53.06
"2569" 71232 55.94
"2570" 72183 60.27
"2571" 73303 67
"2572" 72285 60.26
"2573" 71418 58.56
"2574" 70197 52.01
"2575" 68926 50.25
"2576" 67308 47.55
"2577" 66892 49.7
"2578" 66547 47.58
"2579" 66279 46.08
"2580" 66170 49.98
"2581" 64906 47.92
"2582" 60790 44.64
"2583" 54788 40.92
"2584" 50283 37.99
"2585" 47667 26.84
"2586" 46468 21.38
"2587" 46693 9.94
"2588" 48324 21.31
"2589" 53115 37.88
"2590" 61216 52.46
"2591" 68064 63.74
"2592" 71556 63.75
"2593" 72292 68.05
"2594" 73670 68.06
"2595" 75222 73.72
"2596" 73864 66.05
"2597" 72865 65.72
"2598" 71398 64.01
"2599" 70005 57.96
"2600" 68354 53.27
"2601" 68313 50.92
"2602" 68416 50.93
"2603" 67601 47.56
"2604" 67124 56.54
"2605" 65678 56.48
"2606" 61478 50.92
"2607" 55190 40.08
"2608" 50621 36.94
"2609" 48157 29.59
"2610" 47138 26.84
"2611" 47231 8.22
"2612" 49056 24.59
"2613" 53353 34.84
"2614" 61436 42.18
"2615" 68675 50.99
"2616" 71827 55.94
"2617" 72643 58.75
"2618" 73791 62.9
"2619" 75262 72.91
"2620" 73480 61.49
"2621" 73288 58.75
"2622" 71885 52.04
"2623" 70773 53.93
"2624" 69217 51.39
"2625" 68993 50.77
"2626" 68859 49.58
"2627" 68269 47.99
"2628" 67233 53.02
"2629" 65734 51.3
"2630" 62077 49.71
"2631" 56636 40.04
"2632" 51762 37.24
"2633" 49085 31.13
"2634" 47724 21.35
"2635" 48133 16.59
"2636" 50163 26.83
"2637" 54310 37.81
"2638" 61937 48.39
"2639" 68487 62.23
"2640" 71888 66.53
"2641" 72302 60.7
"2642" 73193 63.52
"2643" 74283 69.76
"2644" 72643 63.24
"2645" 70657 61.35
"2646" 69066 60.05
"2647" 67427 54
"2648" 66313 47.96
"2649" 66474 47.23
"2650" 66375 43.55
"2651" 65668 41.8
"2652" 64698 45.4
"2653" 63836 47.07
"2654" 61118 38.86
"2655" 56213 33.13
"2656" 52131 30.96
"2657" 48873 26.88
"2658" 47247 16.09
"2659" 47367 14.01
"2660" 48082 8.89
"2661" 48395 14.05
"2662" 48556 14.04
"2663" 52168 30.82
"2664" 56753 34.98
"2665" 59931 36.95
"2666" 61648 42.62
"2667" 62719 46.89
"2668" 60931 42.62
"2669" 58340 42.2
"2670" 56314 35.38
"2671" 55494 34.26
"2672" 54921 35.07
"2673" 55964 36.79
"2674" 56652 40.22
"2675" 56605 39.22
"2676" 55853 34.75
"2677" 56184 36.94
"2678" 55221 36.91
"2679" 51610 28.38
"2680" 47053 27.24
"2681" 44258 18.07
"2682" 43078 14.06
"2683" 42865 12.11
"2684" 43204 12.57
"2685" 42749 12.07
"2686" 40966 5.2
"2687" 42647 9.71
"2688" 46395 19.8
"2689" 49990 28.02
"2690" 52489 34.85
"2691" 55591 39.84
"2692" 53859 36.95
"2693" 50829 31.17
"2694" 48676 21.32
"2695" 47369 20.53
"2696" 46773 17.71
"2697" 48070 20.94
"2698" 49991 28.97
"2699" 50341 33.74
"2700" 50537 37.02
"2701" 51964 38.02
"2702" 51745 41.39
"2703" 48278 29.86
"2704" 44688 22.2
"2705" 42217 16.54
"2706" 40851 12.64
"2707" 40545 12.05
"2708" 40952 11.81
"2709" 40798 11.59
"2710" 39015 2.18
"2711" 40458 3.18
"2712" 44042 15.93
"2713" 47283 26.93
"2714" 49438 33.88
"2715" 51256 41.77
"2716" 50015 36.36
"2717" 47942 26.72
"2718" 46107 17.52
"2719" 45361 16.55
"2720" 45099 7.68
"2721" 46894 17.05
"2722" 49514 22.04
"2723" 50943 27.43
"2724" 52066 33.5
"2725" 53226 36.94
"2726" 52459 37.81
"2727" 47903 24.65
"2728" 44092 22.27
"2729" 41684 18.09
"2730" 40964 16.26
"2731" 41317 1.41
"2732" 43518 13.55
"2733" 49237 26.49
"2734" 59427 39.01
"2735" 66821 56.91
"2736" 70119 56.51
"2737" 70628 61.95
"2738" 71722 62.95
"2739" 73061 71.95
"2740" 72351 64.97
"2741" 71675 61.03
"2742" 70593 60.04
"2743" 69147 55.36
"2744" 67346 45.06
"2745" 66374 44.73
"2746" 66181 44.08
"2747" 65588 43.6
"2748" 64940 48.09
"2749" 65326 48.08
"2750" 61801 41.24
"2751" 55925 35.07
"2752" 51060 35.79
"2753" 48605 34.69
"2754" 47454 33.31
"2755" 47539 30.89
"2756" 49243 34.44
"2757" 53108 35.53
"2758" 61036 49.74
"2759" 67671 77.35
"2760" 70683 54.62
"2761" 70858 52.07
"2762" 71910 52.1
"2763" 73078 62.91
"2764" 71949 54.03
"2765" 71085 56.34
"2766" 69706 55.09
"2767" 68318 52.95
"2768" 66465 48.74
"2769" 66082 43.18
"2770" 65905 39.28
"2771" 65388 36.04
"2772" 65292 51.19
"2773" 64868 52.52
"2774" 61068 42.23
"2775" 55289 34.65
"2776" 51017 21.77
"2777" 48461 19.51
"2778" 46967 18.5
"2779" 46509 4.97
"2780" 48020 9.1
"2781" 52102 21.97
"2782" 60800 32.76
"2783" 67568 51.47
"2784" 70509 49.71
"2785" 70420 48.76
"2786" 71375 50.3
"2787" 72995 55.98
"2788" 72179 46.54
"2789" 71430 43.6
"2790" 70232 41.53
"2791" 68978 39.49
"2792" 67543 35.79
"2793" 67334 34.04
"2794" 66883 32.89
"2795" 65849 31.04
"2796" 64943 36.03
"2797" 65154 37.44
"2798" 61459 36.77
"2799" 55283 21.75
"2800" 51229 24
"2801" 48762 21.31
"2802" 47619 15.52
"2803" 47486 11.4
"2804" 48745 20.44
"2805" 52439 24.58
"2806" 60362 38.42
"2807" 67261 50.32
"2808" 70080 44.95
"2809" 70485 47.54
"2810" 71643 45.95
"2811" 72985 49
"2812" 71927 44.98
"2813" 70511 43.62
"2814" 68740 37.94
"2815" 67475 34.95
"2816" 66131 35.1
"2817" 65331 33.29
"2818" 64807 34.92
"2819" 63594 32.86
"2820" 61907 36.87
"2821" 62040 37.69
"2822" 59324 38.49
"2823" 54613 24.39
"2824" 50682 24.08
"2825" 47644 19.3
"2826" 45953 15.1
"2827" 45218 10.03
"2828" 45548 11.07
"2829" 45935 14.88
"2830" 47379 15.09
"2831" 52169 22.15
"2832" 56648 33.93
"2833" 59363 40.61
"2834" 60286 43.59
"2835" 60873 46.97
"2836" 59030 38.96
"2837" 56391 30.56
"2838" 54232 27.28
"2839" 53258 24.66
"2840" 52482 22.25
"2841" 53102 24.63
"2842" 53626 27.76
"2843" 53513 27.91
"2844" 52693 25.57
"2845" 53673 25.54
"2846" 52416 23.05
"2847" 47897 18.04
"2848" 44208 13.04
"2849" 41463 6.97
"2850" 39964 5.96
"2851" 39134 5.94
"2852" 39246 7.02
"2853" 39140 6.06
"2854" 39217 5.03
"2855" 41948 6.9
"2856" 45924 18.56
"2857" 48711 23.15
"2858" 50654 23.71
"2859" 53267 31.88
"2860" 51746 28.37
"2861" 49260 21.32
"2862" 46924 12.15
"2863" 46035 10.59
"2864" 45905 10
"2865" 47771 15.84
"2866" 50009 19.4
"2867" 50726 22.04
"2868" 51351 27.92
"2869" 53423 30.56
"2870" 52624 30.49
"2871" 48148 20.04
"2872" 44595 16.97
"2873" 42833 14.8
"2874" 42138 11.7
"2875" 42272 9.64
"2876" 43985 14.1
"2877" 48064 21.55
"2878" 57706 33.89
"2879" 65761 45.84
"2880" 69450 40.8
"2881" 70109 42.29
"2882" 71359 44.71
"2883" 73149 51.4
"2884" 72147 46.37
"2885" 71445 46.27
"2886" 70387 44.72
"2887" 69118 40.83
"2888" 67583 37.2
"2889" 67087 35.08
"2890" 66905 33.58
"2891" 66001 32.9
"2892" 64794 39
"2893" 64113 39.11
"2894" 59821 35.04
"2895" 53629 26.59
"2896" 49386 21.34
"2897" 47128 16.85
"2898" 45984 15.08
"2899" 45977 7.08
"2900" 47539 16.77
"2901" 51473 22.27
"2902" 60120 36.13
"2903" 67574 49.75
"2904" 70735 52.55
"2905" 71277 62.03
"2906" 72504 64.91
"2907" 74183 70.72
"2908" 73064 64.38
"2909" 72437 57.1
"2910" 71234 49.4
"2911" 69866 47.93
"2912" 68647 42.92
"2913" 68241 39.93
"2914" 67897 41.83
"2915" 66853 39.01
"2916" 65235 37.07
"2917" 64516 41.11
"2918" 60793 35.94
"2919" 54740 31.43
"2920" 50481 29.89
"2921" 48213 25.85
"2922" 47019 23.94
"2923" 47215 23.1
"2924" 48897 23.2
"2925" 52150 30.01
"2926" 60682 39.57
"2927" 68004 52.55
"2928" 71421 62.91
"2929" 71655 56.07
"2930" 72962 59.05
"2931" 74586 64.51
"2932" 73012 58.01
"2933" 71763 58.6
"2934" 70212 63
"2935" 69118 49.91
"2936" 67564 39.97
"2937" 67074 36.1
"2938" 66656 36.01
"2939" 65833 33.08
"2940" 64082 42.85
"2941" 64390 38.07
"2942" 60917 35.48
"2943" 54244 30.06
"2944" 50364 28.62
"2945" 47913 27.04
"2946" 46684 22.3
"2947" 46667 19.32
"2948" 48122 21.66
"2949" 51503 29.63
"2950" 59981 33.88
"2951" 66929 51.44
"2952" 69781 50.11
"2953" 70448 54.83
"2954" 71709 54.43
"2955" 72853 68.07
"2956" 71881 56.61
"2957" 71090 69.49
"2958" 69726 52.54
"2959" 68516 49.94
"2960" 67003 48.05
"2961" 66508 50.1
"2962" 66331 46.64
"2963" 65603 41.13
"2964" 64113 39.04
"2965" 63970 36.83
"2966" 60181 37.05
"2967" 54478 32.03
"2968" 50414 32.37
"2969" 48060 30.02
"2970" 46940 29.49
"2971" 46963 23.17
"2972" 48296 28.32
"2973" 51306 32.04
"2974" 59872 40.32
"2975" 66949 57.22
"2976" 70322 52.23
"2977" 70642 56.59
"2978" 71641 60.4
"2979" 72768 68.03
"2980" 71505 60.01
"2981" 69670 50.15
"2982" 68019 48.01
"2983" 66494 38.4
"2984" 65388 34.91
"2985" 65348 34.93
"2986" 64953 33.03
"2987" 63607 32.04
"2988" 61477 39.37
"2989" 61467 39.94
"2990" 58705 36.05
"2991" 53217 31.95
"2992" 49412 34.62
"2993" 46655 31.06
"2994" 45265 29.64
"2995" 44636 28.56
"2996" 44724 28.37
"2997" 45189 28.32
"2998" 47395 28.06
"2999" 51670 29.16
"3000" 56341 33.02
"3001" 59314 37.96
"3002" 61301 38.28
"3003" 62303 41.21
"3004" 60421 39.59
"3005" 57831 36.08
"3006" 55608 34.4
"3007" 54060 33.02
"3008" 53235 33.97
"3009" 54283 33.34
"3010" 55012 34.56
"3011" 54769 34.07
"3012" 53290 36.22
"3013" 53284 35.98
"3014" 51825 35.11
"3015" 47684 31.33
"3016" 44158 24.81
"3017" 41538 15.72
"3018" 40388 13.03
"3019" 39726 10.37
"3020" 39634 9.94
"3021" 39422 9.09
"3022" 39496 9
"3023" 42305 9.1
"3024" 46413 18.67
"3025" 49589 25.66
"3026" 52140 30.54
"3027" 55080 35.78
"3028" 53499 33.01
"3029" 50636 28.17
"3030" 48426 23.18
"3031" 46859 22.99
"3032" 46479 22.34
"3033" 48051 24.36
"3034" 50076 27.81
"3035" 50708 30.68
"3036" 50722 30.13
"3037" 52688 35.05
"3038" 52741 35.97
"3039" 48185 27.54
"3040" 44895 21.61
"3041" 42971 18.89
"3042" 42227 17.25
"3043" 42718 16.51
"3044" 44489 17.57
"3045" 48809 26.56
"3046" 57794 35.51
"3047" 65637 54.9
"3048" 69166 65.19
"3049" 69839 64.37
"3050" 71380 69.35
"3051" 72833 78.55
"3052" 72041 74.79
"3053" 71270 75.46
"3054" 69885 75.05
"3055" 68867 72.45
"3056" 67096 52.56
"3057" 66724 46.47
"3058" 66630 44.99
"3059" 65887 40
"3060" 64060 39.47
"3061" 63471 38.14
"3062" 59595 36.88
"3063" 53588 32.02
"3064" 49376 24.13
"3065" 47181 21.38
"3066" 46061 18.7
"3067" 46237 6.05
"3068" 47623 17.08
"3069" 51118 21.36
"3070" 60193 32.73
"3071" 67831 45.04
"3072" 71462 47.35
"3073" 72428 48.03
"3074" 73753 48.5
"3075" 75384 52.16
"3076" 73851 51.2
"3077" 72943 47.31
"3078" 71900 42.07
"3079" 70541 36.02
"3080" 69105 37.41
"3081" 68715 35.96
"3082" 68014 37.8
"3083" 66836 37.17
"3084" 65109 43.52
"3085" 64164 37.71
"3086" 60230 35.5
"3087" 54252 29.42
"3088" 50481 31.09
"3089" 48238 27.92
"3090" 47024 22.04
"3091" 47206 17.55
"3092" 48388 20.24
"3093" 51616 32.03
"3094" 60076 38.99
"3095" 67695 62.9
"3096" 70639 60.06
"3097" 71424 67.96
"3098" 72719 66.89
"3099" 74308 89.95
"3100" 72841 75.21
"3101" 71986 64.44
"3102" 70626 62.94
"3103" 69130 62.99
"3104" 67393 50.15
"3105" 66905 50.05
"3106" 66347 47.72
"3107" 65399 43.6
"3108" 63667 44.07
"3109" 63308 46.68
"3110" 60135 43.66
"3111" 54115 32.58
"3112" 49841 28.35
"3113" 47646 22.06
"3114" 46609 18
"3115" 46361 10.72
"3116" 47498 8.08
"3117" 50882 16.61
"3118" 59657 28.61
"3119" 67783 36.29
"3120" 71535 44.91
"3121" 72578 46.07
"3122" 74798 49.07
"3123" 76316 49.99
"3124" 75142 50.01
"3125" 73953 46.1
"3126" 72595 44.09
"3127" 71266 44.91
"3128" 69487 40.04
"3129" 68548 44.01
"3130" 67863 42.21
"3131" 66852 40.06
"3132" 64358 37.88
"3133" 63248 43.29
"3134" 60191 38.14
"3135" 54160 33.91
"3136" 50106 29.43
"3137" 47792 25.07
"3138" 46181 20.35
"3139" 46380 17.72
"3140" 47865 17.53
"3141" 51532 23.13
"3142" 59827 41.25
"3143" 66944 52.6
"3144" 70500 47.59
"3145" 71438 47.96
"3146" 73131 49.87
"3147" 74386 49.85
"3148" 73475 47.12
"3149" 72038 39.23
"3150" 70609 40.05
"3151" 68806 36.05
"3152" 67703 32.91
"3153" 67501 30.79
"3154" 66763 30.49
"3155" 65691 32.59
"3156" 63068 35.03
"3157" 62029 36.81
"3158" 59709 36.87
"3159" 54805 29.03
"3160" 51159 23.24
"3161" 48496 19.41
"3162" 46733 17.95
"3163" 46067 17.55
"3164" 46146 16.67
"3165" 46069 15.91
"3166" 47982 16.98
"3167" 52263 26.13
"3168" 56926 32.92
"3169" 60573 35.96
"3170" 62616 37.97
"3171" 64373 39.3
"3172" 63006 37.17
"3173" 60739 30.07
"3174" 58387 30.09
"3175" 57469 26.36
"3176" 56776 25.53
"3177" 57575 27.5
"3178" 57727 28.32
"3179" 56770 29.09
"3180" 55148 28.21
"3181" 54656 26.71
"3182" 54384 26.1
"3183" 51531 20.7
"3184" 47114 14.07
"3185" 43969 4.96
"3186" 42070 1.58
"3187" 41413 0.64
"3188" 41765 1.4
"3189" 41223 0.97
"3190" 41380 0.66
"3191" 43672 1.7
"3192" 47575 12.46
"3193" 50956 17.98
"3194" 54113 21.38
"3195" 57049 29.17
"3196" 55962 27.63
"3197" 53410 21
"3198" 50827 16.87
"3199" 49058 16.21
"3200" 48430 15
"3201" 49685 19.37
"3202" 51334 25.82
"3203" 51663 28.39
"3204" 51445 30.07
"3205" 52721 29.39
"3206" 53878 33.76
"3207" 49607 22.96
"3208" 45954 11.69
"3209" 43932 4.37
"3210" 43168 6.96
"3211" 43263 2.02
"3212" 45205 6.92
"3213" 49036 17.96
"3214" 58675 26.96
"3215" 66669 41.14
"3216" 70885 43.76
"3217" 72222 43.78
"3218" 73903 44.87
"3219" 75733 47.99
"3220" 74317 42.8
"3221" 73370 41.94
"3222" 72405 40.46
"3223" 70895 38.43
"3224" 69308 36.02
"3225" 69115 35.14
"3226" 68647 34.22
"3227" 67823 31.96
"3228" 65205 36.75
"3229" 64041 35.94
"3230" 60840 32.69
"3231" 54993 22.26
"3232" 51141 21.57
"3233" 48776 18.24
"3234" 47656 13.03
"3235" 47826 0.04
"3236" 49033 6.02
"3237" 52407 16.57
"3238" 60683 26.28
"3239" 68487 34.84
"3240" 73004 35.38
"3241" 73328 35.85
"3242" 74614 40.05
"3243" 76114 45.14
"3244" 74931 45.05
"3245" 73767 45.82
"3246" 72200 42.09
"3247" 71097 42.02
"3248" 69177 40.99
"3249" 68657 43.93
"3250" 67835 44.98
"3251" 66087 42.94
"3252" 63826 40.56
"3253" 62800 38.93
"3254" 60792 40.07
"3255" 54967 32.56
"3256" 50639 29.68
"3257" 48332 23.98
"3258" 47527 22.28
"3259" 47750 17.9
"3260" 49214 20.29
"3261" 51865 27.95
"3262" 59950 33.99
"3263" 67064 44.23
"3264" 69813 49.74
"3265" 70166 51.91
"3266" 71636 59.91
"3267" 73509 61.2
"3268" 72597 51.77
"3269" 71693 44.98
"3270" 70411 42.75
"3271" 68979 38.55
"3272" 67513 35.09
"3273" 66898 33.34
"3274" 65793 33.05
"3275" 64976 32.97
"3276" 63063 38.07
"3277" 61698 37.77
"3278" 59452 39.77
"3279" 54330 31.3
"3280" 50114 28.41
"3281" 47460 19.43
"3282" 46036 18.68
"3283" 44939 17.88
"3284" 44276 17.5
"3285" 42527 11.03
"3286" 41228 4.36
"3287" 43848 12.86
"3288" 47629 19.08
"3289" 50505 26.76
"3290" 53399 28.65
"3291" 56246 32.93
"3292" 55289 32.54
"3293" 53027 25.75
"3294" 51341 21.38
"3295" 50196 20.6
"3296" 49696 20.24
"3297" 50599 23.16
"3298" 51816 23.19
"3299" 51739 28.46
"3300" 51175 28.49
"3301" 51701 32.3
"3302" 51953 39.37
"3303" 48151 25.89
"3304" 44696 20.42
"3305" 42392 16.57
"3306" 41514 12.87
"3307" 41657 8.96
"3308" 42919 13.99
"3309" 45123 18.84
"3310" 50861 26.8
"3311" 57099 35.19
"3312" 61392 34.1
"3313" 63480 39.73
"3314" 65088 41.27
"3315" 66926 43.96
"3316" 66347 42.05
"3317" 64425 41.43
"3318" 62993 39.02
"3319" 61882 36.46
"3320" 61181 35.09
"3321" 61554 36.05
"3322" 61755 36.45
"3323" 60758 34
"3324" 58289 35.63
"3325" 57501 34.9
"3326" 55673 34
"3327" 51139 30.06
"3328" 47202 35.5
"3329" 44427 30.98
"3330" 43121 28.39
"3331" 42567 25.74
"3332" 42915 28.39
"3333" 43280 29.98
"3334" 45359 29.97
"3335" 49535 36.45
"3336" 54008 36.29
"3337" 57498 43.79
"3338" 59600 46.31
"3339" 61006 47.9
"3340" 59611 49
"3341" 57381 45.88
"3342" 55266 38.04
"3343" 54371 38.3
"3344" 53861 37.04
"3345" 54984 37.02
"3346" 55601 37.2
"3347" 55102 37.08
"3348" 53034 34.59
"3349" 52569 35.59
"3350" 51599 38.44
"3351" 47491 30.25
"3352" 44100 22.46
"3353" 41392 18.29
"3354" 40048 14.08
"3355" 39544 10.06
"3356" 39761 7.03
"3357" 39817 5.27
"3358" 40489 1.75
"3359" 43632 5.25
"3360" 48190 13.1
"3361" 51839 19.28
"3362" 55272 25.5
"3363" 58356 29.51
"3364" 57069 31.93
"3365" 54659 23.65
"3366" 52495 20.17
"3367" 51105 18.74
"3368" 50740 17.2
"3369" 51950 19.05
"3370" 53658 19.94
"3371" 53775 22.29
"3372" 52929 26.96
"3373" 53365 29.98
"3374" 54518 33.01
"3375" 50247 22.8
"3376" 46126 17.39
"3377" 44216 15.06
"3378" 43436 12.54
"3379" 43596 10.65
"3380" 45363 17.5
"3381" 49098 22.07
"3382" 58218 29.08
"3383" 65904 41.9
"3384" 70014 42.93
"3385" 71528 44.55
"3386" 73456 48.1
"3387" 75306 50.85
"3388" 74544 51.12
"3389" 73775 47.34
"3390" 72321 45.09
"3391" 71209 43.02
"3392" 69186 40.07
"3393" 68441 38.86
"3394" 67987 39.07
"3395" 66846 38.1
"3396" 64328 43.6
"3397" 62759 42.19
"3398" 60653 42.21
"3399" 54866 36.48
"3400" 50875 28.19
"3401" 48427 27.83
"3402" 47527 22.3
"3403" 48076 18.7
"3404" 49523 22.25
"3405" 52174 28.07
"3406" 59978 34.99
"3407" 67311 47.57
"3408" 71514 46.24
"3409" 72457 48.32
"3410" 74459 53.08
"3411" 76282 55.77
"3412" 74895 56.03
"3413" 74098 55.09
"3414" 72788 48.26
"3415" 71494 45.36
"3416" 69330 42.73
"3417" 68869 42.24
"3418" 68712 41.43
"3419" 67173 39.69
"3420" 64400 44.06
"3421" 63622 39.99
"3422" 61874 37.3
"3423" 56056 32.54
"3424" 51543 35.8
"3425" 49169 31.98
"3426" 48450 28.33
"3427" 48933 25.64
"3428" 50391 25.27
"3429" 53159 31.55
"3430" 60745 43.01
"3431" 67929 51.95
"3432" 71859 53.87
"3433" 72675 57.97
"3434" 74223 64.37
"3435" 75549 70.99
"3436" 74221 68.01
"3437" 73401 59.98
"3438" 72585 53.46
"3439" 71127 52.27
"3440" 68977 49.96
"3441" 68859 47.97
"3442" 68472 45.76
"3443" 67197 41.81
"3444" 64659 42.01
"3445" 63789 42.04
"3446" 61736 45.97
"3447" 56218 35.09
"3448" 51957 33.56
"3449" 49499 32.94
"3450" 48639 31.21
"3451" 48936 25.23
"3452" 50051 29.99
"3453" 52554 33.21
"3454" 60140 36.51
"3455" 67686 56.54
"3456" 71370 60.68
"3457" 72256 60.92
"3458" 73517 61.26
"3459" 74758 71.92
"3460" 73647 64.35
"3461" 72802 61.27
"3462" 71485 61.26
"3463" 70367 54.33
"3464" 68526 47.13
"3465" 68213 46.34
"3466" 67840 47.15
"3467" 66595 43.49
"3468" 63794 49.67
"3469" 63044 49.13
"3470" 61792 49.7
"3471" 56192 42.34
"3472" 51738 37.12
"3473" 49160 32.94
"3474" 48038 30.85
"3475" 48444 23.34
"3476" 49704 30.38
"3477" 52138 36.27
"3478" 59830 47.61
"3479" 66968 60.32
"3480" 70335 58.38
"3481" 70800 62.05
"3482" 71746 60.17
"3483" 73048 65.07
"3484" 71768 49.85
"3485" 69947 47.52
"3486" 68230 45.25
"3487" 66614 41.57
"3488" 65308 40.85
"3489" 65285 35.91
"3490" 64800 35.6
"3491" 63432 32.99
"3492" 60733 34.8
"3493" 59923 33.8
"3494" 59721 36.46
"3495" 54956 32.53
"3496" 50823 38.03
"3497" 47802 32
"3498" 45948 30.76
"3499" 45462 30.06
"3500" 45552 30.05
"3501" 45264 30.19
"3502" 46241 20.54
"3503" 50145 24.33
"3504" 54799 37.12
"3505" 57696 40.66
"3506" 59477 40.04
"3507" 60756 42.24
"3508" 59039 39.82
"3509" 56635 34.55
"3510" 54446 31.99
"3511" 53521 32.83
"3512" 52639 35.85
"3513" 53637 34.21
"3514" 54339 34.57
"3515" 53910 34.12
"3516" 52150 34.51
"3517" 51494 33.83
"3518" 51564 34.52
"3519" 47591 21.33
"3520" 43873 21.04
"3521" 40818 12.39
"3522" 39478 6.51
"3523" 38865 6.92
"3524" 38889 6.85
"3525" 37977 5.31
"3526" 37697 1.61
"3527" 40037 5.04
"3528" 43926 10.87
"3529" 47215 14.99
"3530" 50189 22.1
"3531" 53133 30.81
"3532" 51692 24.93
"3533" 48697 17.86
"3534" 46472 14.19
"3535" 45449 12.32
"3536" 45080 9.99
"3537" 45853 11.97
"3538" 47085 17.85
"3539" 47404 21.17
"3540" 46937 21.91
"3541" 47419 23
"3542" 49291 32.99
"3543" 45739 20.98
"3544" 42033 21.4
"3545" 39341 9.07
"3546" 38167 7.03
"3547" 38162 2.28
"3548" 38370 2.08
"3549" 37872 6.07
"3550" 37872 6.12
"3551" 39763 8.72
"3552" 43519 16.35
"3553" 47239 22.37
"3554" 49941 30.04
"3555" 53006 36.16
"3556" 52098 33.09
"3557" 49665 25.6
"3558" 47641 18.72
"3559" 46528 14.99
"3560" 46184 14.73
"3561" 47448 22.05
"3562" 49225 24.12
"3563" 49871 24.63
"3564" 49534 31.07
"3565" 49775 36.21
"3566" 51733 36.86
"3567" 48074 25.28
"3568" 44335 22.09
"3569" 42083 21.09
"3570" 41291 12.29
"3571" 41762 5.09
"3572" 43600 12.16
"3573" 47390 22.01
"3574" 55996 31.04
"3575" 64199 44.2
"3576" 68488 46.06
"3577" 69867 47.09
"3578" 71675 48.69
"3579" 73622 57.03
"3580" 72305 50.08
"3581" 71237 50.94
"3582" 69902 48.79
"3583" 68615 46.63
"3584" 66799 42.14
"3585" 66560 40.06
"3586" 66092 39.96
"3587" 65368 36.89
"3588" 62737 38.79
"3589" 61365 38.06
"3590" 60508 36.28
